DO_ID	SNOMEDCT_ID
DOID:13576	13404009
DOID:13576	237299001
DOID:13579	154730001
DOID:13579	267495004
DOID:13579	58262005
DOID:6420	56786000
DOID:13580	197446008
DOID:13580	197447004
DOID:13580	30144000
DOID:13580	33688009
DOID:12253	277664004
DOID:13585	12033006
DOID:13585	196465007
DOID:13585	196466008
DOID:13585	196467004
DOID:13585	251331003
DOID:13585	61804006
DOID:12257	111565003
DOID:0060216	193785001
DOID:0060216	231906002
DOID:0060216	26018001
DOID:0060216	405810005
DOID:0060215	155059003
DOID:0060215	192932009
DOID:0060215	192938008
DOID:0060215	20415001
DOID:0060215	230380005
DOID:0060215	267702006
DOID:0060215	44875002
DOID:0060215	49692006
DOID:12215	156190009
DOID:12215	157051001
DOID:12215	199652007
DOID:12215	199656005
DOID:12215	59566000
DOID:0060218	156453002
DOID:0060218	201442004
DOID:0060218	31848007
DOID:0060218	62382002
DOID:13548	192830002
DOID:13548	194477000
DOID:13548	230292008
DOID:13548	265377002
DOID:13548	32798002
DOID:13548	50364008
DOID:0060217	129624009
DOID:0060217	404633004
DOID:12217	192808003
DOID:12217	230275004
DOID:12217	230276003
DOID:12217	230277007
DOID:12217	312991009
DOID:12217	80098002
DOID:13549	65460003
DOID:6458	128858006
DOID:5127	48897006
DOID:6457	58037000
DOID:6457	67944007
DOID:0050848	155614007
DOID:0050848	194441007
DOID:0050848	196166002
DOID:0050848	206750008
DOID:0050848	230493001
DOID:0050848	313246000
DOID:0050848	73430006
DOID:13550	193544008
DOID:13550	270882001
DOID:13550	33647009
DOID:13550	392291006
DOID:0050841	155009007
DOID:0050841	267690000
DOID:0050841	52008007
DOID:0050841	79994003
DOID:12223	42812006
DOID:0060227	34748004
DOID:0060224	155364009
DOID:0060224	266306001
DOID:0060224	49436004
DOID:0050835	155008004
DOID:0050835	192852006
DOID:0050835	192853001
DOID:0050835	192858005
DOID:0050835	192859002
DOID:0050835	192862004
DOID:0050835	22451001
DOID:0050835	230318005
DOID:0050835	230321007
DOID:0050835	267584007
DOID:0050835	431034009
DOID:0050835	55776008
DOID:0050835	57937000
DOID:0050834	394529000
DOID:0050834	47535005
DOID:6446	58069009
DOID:5117	119424003
DOID:5117	154618004
DOID:5117	189116006
DOID:5117	269641006
DOID:5112	78714004
DOID:13560	95280005
DOID:13561	33629003
DOID:13564	154408001
DOID:13564	187087004
DOID:13564	187492008
DOID:13564	266218008
DOID:13564	65553006
DOID:5119	198586000
DOID:12234	54051005
DOID:13566	202869006
DOID:13566	44245003
DOID:13523	44250009
DOID:0060239	79261008
DOID:0060230	110997000
DOID:0060234	205813009
DOID:0060234	403767009
DOID:0060234	74263009
DOID:0060234	83728000
DOID:0060236	124147007
DOID:0060236	72682008
DOID:0060235	238002005
DOID:7725	352818000
DOID:0050826	155289000
DOID:0050826	194745002
DOID:0050826	266282000
DOID:0050826	49699002
DOID:0050820	195040005
DOID:0050820	195043007
DOID:0050820	233917008
DOID:0050820	58547007
DOID:13533	1926006
DOID:13533	205500005
DOID:13533	205502002
DOID:13533	360504006
DOID:13533	367489004
DOID:13533	63941000
DOID:7729	128703004
DOID:0060249	298382003
DOID:0060249	36773001
DOID:0060248	439143004
DOID:13534	24817009
DOID:12205	154345006
DOID:12205	266194002
DOID:12205	38362002
DOID:12206	186598001
DOID:12206	186599009
DOID:12206	20927009
DOID:13538	255008003
DOID:0060241	702342007
DOID:0060243	154935003
DOID:0060243	191987007
DOID:0060243	192632007
DOID:0060243	229631007
DOID:0060243	231512003
DOID:0060243	231513008
DOID:0060243	29916003
DOID:0060243	39423001
DOID:0060243	416163003
DOID:0050811	154706003
DOID:0050811	190510000
DOID:0050811	190519004
DOID:0050811	267395000
DOID:7716	396892009
DOID:7716	999000
DOID:12211	240820001
DOID:12211	240825006
DOID:12211	91586009
DOID:13544	155124000
DOID:13544	193567005
DOID:13544	50485007
DOID:13543	154696001
DOID:13543	190451000
DOID:13543	66999008
DOID:13501	393607001
DOID:13501	89444000
DOID:13507	155885003
DOID:13507	197843007
DOID:13507	197844001
DOID:13507	266562000
DOID:13507	266629000
DOID:13507	74445007
DOID:0060251	17568006
DOID:0060254	76520005
DOID:0060256	239133004
DOID:0060258	239133004
DOID:0060257	239085000
DOID:0060261	156901004
DOID:0060261	204197004
DOID:0060261	268163008
DOID:0060261	60938005
DOID:0060261	61989004
DOID:0060260	11934000
DOID:0060260	155179008
DOID:0060260	193942002
DOID:0060260	193943007
DOID:0060260	193945000
DOID:0060260	204197004
DOID:6419	156913009
DOID:6419	204305006
DOID:6419	204307003
DOID:6419	268177006
DOID:6419	86299006
DOID:13515	157027006
DOID:13515	157033002
DOID:13515	268359006
DOID:13515	7199000
DOID:0060263	204071008
DOID:0060263	38353004
DOID:0060263	698837003
DOID:0060262	155807008
DOID:0060262	155826000
DOID:0060262	155829007
DOID:0060262	266535008
DOID:0060262	266542008
DOID:0060262	266543003
DOID:0060262	39621005
DOID:0060264	45163000
DOID:7736	84884003
DOID:6404	128670007
DOID:13520	3468005
DOID:6406	204298001
DOID:6406	204302009
DOID:6406	7484005
DOID:13521	206338004
DOID:13521	206339007
DOID:13521	43424001
DOID:0060282	314270008
DOID:0060282	44647001
DOID:0060282	69927002
DOID:0060284	127057004
DOID:0060284	1468004
DOID:0060284	154805009
DOID:0060284	191223003
DOID:0060284	191224009
DOID:0060284	191226006
DOID:0060284	1963002
DOID:0060284	234377003
DOID:0060284	267559009
DOID:0060289	412787009
DOID:0060290	699298009
DOID:0060291	31291009
DOID:0060291	38215007
DOID:0060294	702363009
DOID:0060296	24412005
DOID:1583	70341005
DOID:1580	128460000
DOID:1580	444133002
DOID:1587	2897005
DOID:1586	155264006
DOID:1586	155265007
DOID:1586	155274009
DOID:1586	194718003
DOID:1586	195528001
DOID:1586	24363009
DOID:1586	26424001
DOID:1586	266276003
DOID:1586	274095001
DOID:1586	58718002
DOID:1586	81077008
DOID:12282	1748006
DOID:12282	195410000
DOID:1584	372146004
DOID:1588	142969008
DOID:1588	154827000
DOID:1588	165556002
DOID:1588	191326009
DOID:1588	302215000
DOID:1588	415116008
DOID:1588	70786006
DOID:12287	43489008
DOID:0001816	33176006
DOID:0001816	39000009
DOID:0001816	403977003
DOID:1572	30753002
DOID:1572	69663004
DOID:1571	80846000
DOID:1570	127559009
DOID:1570	155178000
DOID:1570	193934003
DOID:1570	193935002
DOID:1570	62909004
DOID:1574	15167005
DOID:1574	304606004
DOID:1573	271569006
DOID:1573	59013007
DOID:12294	191659001
DOID:12294	192371004
DOID:12294	277538003
DOID:1579	155603009
DOID:1579	196057004
DOID:1579	196184000
DOID:1579	196255004
DOID:1579	266373008
DOID:1578	196133001
DOID:12297	193453003
DOID:12297	193497004
DOID:12297	44923005
DOID:12297	47230004
DOID:1577	128459005
DOID:1577	298285004
DOID:1577	299276009
DOID:12298	154471006
DOID:12298	187772002
DOID:12298	187775000
DOID:12298	187777008
DOID:12298	187778003
DOID:12298	269549003
DOID:12298	93840005
DOID:12259	154817006
DOID:12259	234443007
DOID:12259	41788008
DOID:13589	156063002
DOID:13589	198458005
DOID:13589	26899006
DOID:13593	156111007
DOID:13593	15938005
DOID:13593	198988006
DOID:13593	198989003
DOID:13593	198996001
DOID:12265	155970008
DOID:12265	198140009
DOID:12265	198142001
DOID:12265	198146003
DOID:12265	266649009
DOID:1591	123799005
DOID:1591	194790006
DOID:12270	92828000
DOID:12270	93390002
DOID:1596	154963001
DOID:1596	192372006
DOID:1596	307537002
DOID:1596	41006004
DOID:12271	204161008
DOID:12271	69278003
DOID:1595	154873003
DOID:1595	191599006
DOID:1595	231498003
DOID:1595	300706003
DOID:12273	3289004
DOID:12275	18901009
DOID:12276	188219004
DOID:12276	188221009
DOID:12276	188224001
DOID:12276	94113004
DOID:1660	277508009
DOID:1664	31671006
DOID:2994	115233005
DOID:2994	189839002
DOID:2994	189854008
DOID:2994	28307001
DOID:2994	302853003
DOID:2994	402878003
DOID:2999	18861007
DOID:2999	189734000
DOID:2999	46585005
DOID:2998	126900000
DOID:2998	188228003
DOID:2998	236778008
DOID:2998	269472003
DOID:2998	363449006
DOID:2998	94087009
DOID:2997	34110004
DOID:2996	406096006
DOID:2996	703601005
DOID:2983	139460001
DOID:2983	158479000
DOID:2983	207182009
DOID:2983	2472002
DOID:2982	111404004
DOID:1650	188156001
DOID:1650	93685009
DOID:2981	197651008
DOID:2981	90241004
DOID:1657	156914003
DOID:1657	204309000
DOID:1657	204310005
DOID:1657	204314001
DOID:1657	253549006
DOID:1657	270547008
DOID:1657	30288003
DOID:2988	19267009
DOID:2988	201450008
DOID:2988	26843008
DOID:2987	12579009
DOID:2986	236407003
DOID:2986	68779003
DOID:1682	13213009
DOID:1682	156911006
DOID:1682	156926008
DOID:1682	204405005
DOID:1682	204413006
DOID:1682	268315002
DOID:1682	268318000
DOID:1681	156916001
DOID:1681	204290008
DOID:1681	253273004
DOID:1681	287081002
DOID:1681	396351009
DOID:1681	59494005
DOID:1681	8352002
DOID:1680	197839008
DOID:1680	197842002
DOID:1680	198536006
DOID:1686	155120009
DOID:1686	193569008
DOID:1686	194631001
DOID:1686	23986001
DOID:1687	193564003
DOID:1687	232086000
DOID:1687	314785001
DOID:1670	201484007
DOID:1670	201494002
DOID:1670	267884002
DOID:1670	62918002
DOID:1673	196103008
DOID:1673	196105001
DOID:1673	196251008
DOID:1673	266367007
DOID:1672	196102003
DOID:1672	76537003
DOID:1679	155882000
DOID:1679	155885003
DOID:1679	197857009
DOID:1679	266629000
DOID:1679	38822007
DOID:1678	197834003
DOID:1678	197838000
DOID:1678	44497007
DOID:1677	156099007
DOID:1677	198897009
DOID:1677	198898004
DOID:1677	198902005
DOID:1677	7792000
DOID:1618	189102001
DOID:1618	189820007
DOID:1618	254845004
DOID:1618	254847007
DOID:1618	269640007
DOID:1618	46212000
DOID:1618	65877006
DOID:2951	157749008
DOID:2951	212973000
DOID:2951	212974006
DOID:2951	269278001
DOID:2951	37031009
DOID:2952	194690003
DOID:2952	20425006
DOID:2952	232297009
DOID:2952	267761002
DOID:2952	267763004
DOID:2952	286945007
DOID:1627	5244003
DOID:1626	254848002
DOID:2957	154283005
DOID:2957	186180006
DOID:2957	397190009
DOID:2957	700272008
DOID:2957	81483001
DOID:1625	269640007
DOID:1607	154692004
DOID:1607	190428000
DOID:1607	190430003
DOID:1607	267384006
DOID:1607	267476006
DOID:1607	71898001
DOID:1612	126926005
DOID:1612	154521006
DOID:1612	190121004
DOID:1612	254837009
DOID:1612	269595005
DOID:2942	4120002
DOID:1614	126937006
DOID:2945	398447004
DOID:2973	444691002
DOID:2973	45456005
DOID:2977	17901006
DOID:2977	190766003
DOID:2977	367621000119107
DOID:1649	188153009
DOID:1647	188152004
DOID:1631	154641007
DOID:1631	16566002
DOID:1631	189505009
DOID:1631	189825002
DOID:1631	269651007
DOID:1631	71232009
DOID:2962	205832003
DOID:2962	21086008
DOID:2965	156677003
DOID:2965	156686008
DOID:2965	202935009
DOID:2965	268000007
DOID:2965	84017003
DOID:2964	156665008
DOID:2964	202892006
DOID:2964	268091003
DOID:2964	50921008
DOID:1639	154287006
DOID:1639	17653001
DOID:1639	186229002
DOID:1639	186234003
DOID:1639	266084009
DOID:1638	40769007
DOID:1638	416265003
DOID:2908	205416009
DOID:2908	205804007
DOID:2908	82203000
DOID:2907	109393007
DOID:2907	15557005
DOID:2907	205418005
DOID:2907	254025006
DOID:2907	254026007
DOID:2907	367462009
DOID:2907	46567003
DOID:2914	154782004
DOID:2914	191015009
DOID:2914	191019003
DOID:2914	191035005
DOID:2913	155834006
DOID:2913	197456007
DOID:2913	197457003
DOID:2913	197461009
DOID:2913	266476001
DOID:2913	39726008
DOID:5172	189343006
DOID:5172	92582009
DOID:13500	255225007
DOID:13500	81934005
DOID:2929	155162002
DOID:2929	231859001
DOID:2929	258300000
DOID:2929	267734002
DOID:2929	89366008
DOID:1602	154836001
DOID:1602	154838000
DOID:1602	156318008
DOID:1602	19471005
DOID:1602	200696002
DOID:1602	274737001
DOID:1602	287688007
DOID:1602	32035007
DOID:1602	41174002
DOID:2935	111396008
DOID:2935	123309000
DOID:2935	190696004
DOID:2935	191356000
DOID:2934	62251004
DOID:2917	30911005
DOID:2916	127071007
DOID:2916	134363002
DOID:2916	86295000
DOID:5199	197807001
DOID:2921	197648001
DOID:2921	36171008
DOID:2920	80321008
DOID:2926	59078009
DOID:5149	404032008
DOID:5147	254770007
DOID:5132	254767008
DOID:5138	189789002
DOID:5138	75210008
DOID:6468	10705005
DOID:5139	90955001
DOID:5136	707374005
DOID:5162	17941002
DOID:6496	404079008
DOID:5165	254877001
DOID:5160	361133006
DOID:5160	60625000
DOID:5166	446887007
DOID:5166	68738004
DOID:6498	156400006
DOID:6498	201096007
DOID:6498	201107006
DOID:6498	25499005
DOID:6498	267860005
DOID:6498	394726009
DOID:6498	394727000
DOID:6498	398838000
DOID:6498	50563003
DOID:5151	403818001
DOID:5151	41252002
DOID:5154	76851008
DOID:0050876	111331000
DOID:6489	128772005
DOID:6489	91242000
DOID:5158	126719004
DOID:5158	187880003
DOID:5158	363433009
DOID:5158	93966009
DOID:0060315	196569003
DOID:0060315	414952002
DOID:0060315	58918007
DOID:13447	193809002
DOID:13447	21328003
DOID:14778	79833006
DOID:13446	155396001
DOID:13446	195180004
DOID:13446	78658006
DOID:14777	230410004
DOID:14777	279953009
DOID:0060317	155618005
DOID:0060317	196113000
DOID:0060317	73452002
DOID:12117	196160008
DOID:12117	87153008
DOID:0060316	1779005
DOID:0060316	239029009
DOID:0060316	403773005
DOID:0060316	52868006
DOID:12118	190848001
DOID:12118	40527005
DOID:13448	11293004
DOID:13448	193807000
DOID:13448	267639001
DOID:0060319	155372006
DOID:0060319	195085006
DOID:0060319	195090009
DOID:0060319	233926006
DOID:0060319	251189000
DOID:0060319	30298009
DOID:0060319	309810002
DOID:0060319	397829000
DOID:0060319	397912004
DOID:0060319	410429000
DOID:0060319	410430005
DOID:12119	190849009
DOID:12119	39011001
DOID:0060318	110004001
DOID:0060318	28950004
DOID:8970	186484007
DOID:8970	192685000
DOID:8970	359686005
DOID:8970	416154000
DOID:8970	84196008
DOID:0060311	111591002
DOID:0060311	195795005
DOID:0060313	95467005
DOID:0060312	155664000
DOID:0060312	196557006
DOID:0060312	266495008
DOID:0060312	7847004
DOID:6312	446939001
DOID:7643	254654004
DOID:13450	154408001
DOID:13450	187025009
DOID:13450	187035003
DOID:13450	187481007
DOID:13450	266218008
DOID:13450	442543009
DOID:13450	60826002
DOID:14780	711156009
DOID:12120	10501004
DOID:13452	155201000
DOID:13452	194139000
DOID:13452	194140003
DOID:13452	78370002
DOID:13454	186927008
DOID:13454	266138002
DOID:12123	196121006
DOID:12123	266368002
DOID:12123	57124002
DOID:13453	186928003
DOID:13453	46699001
DOID:14784	192834006
DOID:14784	37250002
DOID:14784	67761004
DOID:12124	194141004
DOID:12124	31166000
DOID:12125	193777005
DOID:12125	77080005
DOID:0060326	156890007
DOID:0060326	203984008
DOID:0060326	203988006
DOID:0060326	203989003
DOID:0060326	203993009
DOID:0060326	203994003
DOID:0060326	203995002
DOID:0060326	203999008
DOID:0060326	268308005
DOID:0060326	414667000
DOID:0060326	7096005
DOID:0060326	82058009
DOID:0060325	154628008
DOID:0060325	189107007
DOID:12128	14077003
DOID:12128	154938001
DOID:12128	268779001
DOID:0060327	157007005
DOID:0060327	18735004
DOID:0060327	196854005
DOID:0060327	196872004
DOID:0060327	205516007
DOID:0060327	271017007
DOID:0060327	396347007
DOID:0060327	49324006
DOID:0060327	5867007
DOID:12129	192013000
DOID:12129	192447005
DOID:12129	206939001
DOID:12129	78004001
DOID:0060329	156080003
DOID:0060329	156083001
DOID:0060329	198630007
DOID:0060329	34801009
DOID:0060320	155738001
DOID:0060320	155741005
DOID:0060320	155744002
DOID:0060320	196800008
DOID:0060320	196822001
DOID:0060320	196827007
DOID:0060320	196828002
DOID:0060320	261478001
DOID:0060320	261480007
DOID:0060320	266440002
DOID:0060320	266508004
DOID:0060320	266509007
DOID:0060320	266510002
DOID:0060320	286968003
DOID:0060320	286969006
DOID:0060320	396232000
DOID:0060320	44297005
DOID:0060320	65626001
DOID:0060320	73147001
DOID:0060322	155230007
DOID:0060322	194309002
DOID:0060322	52404001
DOID:0060321	157007005
DOID:0060321	18735004
DOID:0060321	196854005
DOID:0060321	196872004
DOID:0060321	205516007
DOID:0060321	271017007
DOID:0060321	396347007
DOID:0060321	49324006
DOID:0060321	5867007
DOID:7633	193388002
DOID:7633	232006002
DOID:13461	16031000119101
DOID:14791	193413001
DOID:12132	155445002
DOID:12132	195353004
DOID:12132	23782005
DOID:12132	239934006
DOID:12132	266323005
DOID:12132	390001000
DOID:14793	239007005
DOID:14793	4826006
DOID:14793	7731005
DOID:14796	2593002
DOID:12134	28293008
DOID:8969	187680001
DOID:8969	363394001
DOID:8969	94102002
DOID:14755	124630007
DOID:14755	41013004
DOID:14757	30652003
DOID:14759	70610001
DOID:6331	254871000
DOID:8991	145597000
DOID:8991	154637008
DOID:8991	168405008
DOID:8991	189339007
DOID:8991	20365006
DOID:8991	22725004
DOID:8991	252990005
DOID:8991	252991009
DOID:8991	254889004
DOID:8991	269491003
DOID:8991	269649008
DOID:8991	92564006
DOID:6337	126948004
DOID:8997	109992005
DOID:8997	128841001
DOID:8997	134182002
DOID:8997	154644004
DOID:8997	269652000
DOID:8997	278190000
DOID:8997	31569001
DOID:5003	190559001
DOID:5003	267403002
DOID:14761	32985001
DOID:13431	186978001
DOID:13431	240686008
DOID:14762	62628008
DOID:12105	202652006
DOID:12105	6963001
DOID:14768	390726000
DOID:14768	390746005
DOID:14768	83015004
DOID:12108	65545003
DOID:0060344	201079006
DOID:0060344	201088002
DOID:0060345	58213005
DOID:6322	189895006
DOID:6322	210233007
DOID:6322	281702006
DOID:6322	313417009
DOID:6322	56763007
DOID:8986	155059003
DOID:8986	267702006
DOID:8986	60380001
DOID:14773	234421004
DOID:14773	7720002
DOID:13444	35322000
DOID:13444	4639008
DOID:14775	25606004
DOID:13403	111936002
DOID:0060358	22886006
DOID:13402	187234008
DOID:13402	55941000
DOID:13405	75403004
DOID:13404	31541009
DOID:13404	4416007
DOID:14735	82966003
DOID:13406	187230004
DOID:13406	24369008
DOID:13409	37439003
DOID:0060350	11852004
DOID:0060350	124274002
DOID:0060354	711407000
DOID:0060357	190792005
DOID:0060357	702364003
DOID:7602	128770002
DOID:7602	128774006
DOID:7603	12690005
DOID:8930	363391009
DOID:8930	93989001
DOID:8931	191315003
DOID:8931	75331009
DOID:14743	239016009
DOID:14743	254091006
DOID:7608	128474007
DOID:8936	13370002
DOID:8936	202882003
DOID:8936	240032001
DOID:7607	12205003
DOID:8937	187716008
DOID:8937	94144008
DOID:13413	123049003
DOID:13413	13920009
DOID:13413	197332007
DOID:13413	449902003
DOID:13417	158316004
DOID:13417	206985003
DOID:13417	9236007
DOID:14748	75968004
DOID:13419	425671009
DOID:0060362	111029001
DOID:0060361	402773000
DOID:0060363	297256008
DOID:0060366	234146006
DOID:8923	154501005
DOID:8923	154506000
DOID:8923	188030005
DOID:8923	188032002
DOID:8923	188035000
DOID:8923	188044004
DOID:8923	188047006
DOID:8923	188082007
DOID:8923	190105009
DOID:8923	269577007
DOID:8923	93640008
DOID:8923	93641007
DOID:8923	93653006
DOID:8923	93655004
DOID:8924	13172003
DOID:8924	154825008
DOID:8924	191315003
DOID:8924	191316002
DOID:8924	234490009
DOID:8924	267567001
DOID:8924	32273002
DOID:8920	111420009
DOID:8929	155713006
DOID:8929	196733008
DOID:8929	270533009
DOID:8929	84568007
DOID:8927	154973004
DOID:8927	154974005
DOID:8927	1855002
DOID:8927	192531005
DOID:8927	247576004
DOID:8927	367332004
DOID:8927	389991004
DOID:8925	191435001
DOID:14753	87827003
DOID:14711	49984004
DOID:14717	193223007
DOID:14717	82077006
DOID:0060373	239030004
DOID:0060374	239031000
DOID:8956	154344005
DOID:8956	266193008
DOID:8956	70090004
DOID:8955	154810008
DOID:8955	191263002
DOID:8955	41841004
DOID:14720	83470009
DOID:14723	238067002
DOID:0060386	11361009
DOID:0060386	238928005
DOID:0060386	72470008
DOID:7613	14494009
DOID:8946	312905005
DOID:8946	390720006
DOID:8946	391178000
DOID:7615	189765009
DOID:7615	9395006
DOID:7614	277996009
DOID:7614	78303004
DOID:8941	156327009
DOID:8941	156329007
DOID:8941	200763009
DOID:8941	200764003
DOID:8941	201177005
DOID:8941	28431005
DOID:8941	400201008
DOID:8941	48596006
DOID:8941	77592001
DOID:8947	141196007
DOID:8947	154678005
DOID:8947	155107006
DOID:8947	163997001
DOID:8947	193353002
DOID:8947	267471001
DOID:8947	309595004
DOID:8947	4855003
DOID:0050902	189921005
DOID:0050902	189925001
DOID:0050902	189933000
DOID:0050902	39781001
DOID:0050902	443333004
DOID:0050902	55045006
DOID:0050902	699028006
DOID:0050902	83217000
DOID:1495	187138004
DOID:1495	75006000
DOID:1492	193355009
DOID:1492	31411005
DOID:1492	42873008
DOID:1498	154269008
DOID:1498	186087007
DOID:1498	186088002
DOID:1498	186089005
DOID:1498	187267007
DOID:1498	61972007
DOID:1498	63650001
DOID:1496	154414008
DOID:1496	187143006
DOID:1496	74942003
DOID:8912	1022006
DOID:8912	183342005
DOID:8912	184346000
DOID:8912	185367005
DOID:8912	186289000
DOID:8912	187000000
DOID:8912	266153005
DOID:8913	154394006
DOID:8913	186984003
DOID:8913	186998006
DOID:8913	187474000
DOID:8913	266214005
DOID:8913	47382004
DOID:12185	194382008
DOID:12185	194691004
DOID:12190	154457003
DOID:12190	269536008
DOID:12190	363409003
DOID:12190	93771007
DOID:12191	154461009
DOID:12191	269540004
DOID:12191	363413005
DOID:12191	94072004
DOID:12192	154458008
DOID:12192	269537004
DOID:12192	363410008
DOID:12192	94006002
DOID:12196	193766004
DOID:12196	27019000
DOID:12197	193767008
DOID:12197	267634006
DOID:12197	416069001
DOID:12197	42513006
DOID:1461	10690002
DOID:2790	36667009
DOID:13490	194348002
DOID:13490	8535002
DOID:2797	129459004
DOID:2797	155624004
DOID:2797	196123009
DOID:2797	196125002
DOID:2797	196126001
DOID:2797	233721005
DOID:2797	236302005
DOID:2797	266410004
DOID:2797	45157009
DOID:2797	700250006
DOID:13492	194349005
DOID:13492	21653008
DOID:12161	193393004
DOID:12161	193394005
DOID:12161	193398008
DOID:12161	405721006
DOID:12161	61536007
DOID:12161	95704002
DOID:13491	194350005
DOID:13491	51003001
DOID:12162	35545005
DOID:12163	193395006
DOID:12163	54184008
DOID:12164	37075008
DOID:1468	155239008
DOID:1468	194363004
DOID:1468	194367003
DOID:1468	23919004
DOID:2799	40100001
DOID:12165	3577000
DOID:1467	41674001
DOID:12166	69134001
DOID:13498	155893003
DOID:13498	197906006
DOID:13498	266633007
DOID:13498	31273004
DOID:12167	193397003
DOID:12167	60676002
DOID:12168	193132000
DOID:12168	193136002
DOID:12168	267599007
DOID:12168	298121002
DOID:12168	359834003
DOID:12168	367475009
DOID:12168	55802003
DOID:12169	155073007
DOID:12169	193126005
DOID:12169	246611002
DOID:12169	57406009
DOID:13499	363404008
DOID:13499	93846004
DOID:2782	363414004
DOID:2782	93980002
DOID:2780	126848003
DOID:1455	155667007
DOID:1455	266496009
DOID:1455	59032001
DOID:2786	155010002
DOID:2786	192867005
DOID:2786	223176004
DOID:2786	224186005
DOID:2786	267691001
DOID:2786	307361005
DOID:2786	49784007
DOID:12170	16644004
DOID:12170	193137006
DOID:12170	193140006
DOID:2785	14447001
DOID:2785	204063009
DOID:12171	16644004
DOID:1453	196585008
DOID:1453	196586009
DOID:1453	196588005
DOID:1453	196589002
DOID:1453	50644009
DOID:1453	69279006
DOID:1453	9491003
DOID:1459	154660000
DOID:1459	190274003
DOID:1459	190290003
DOID:1459	237572004
DOID:1459	267377003
DOID:1459	267465007
DOID:1459	40930008
DOID:1458	154662008
DOID:1458	190275002
DOID:1458	27059002
DOID:2789	187247003
DOID:2789	187502000
DOID:2789	187517001
DOID:2789	240627001
DOID:2789	367372008
DOID:2789	89933001
DOID:2789	95896000
DOID:12175	190304001
DOID:12176	190232008
DOID:12176	190235005
DOID:12176	237568003
DOID:12176	267370001
DOID:12176	3716002
DOID:1456	155666003
DOID:1456	196583001
DOID:1456	45534005
DOID:12177	191010004
DOID:12177	23238000
DOID:12179	186994008
DOID:12179	266151007
DOID:12179	84849002
DOID:12139	192384008
DOID:12139	78667006
DOID:1483	155642009
DOID:1483	18718003
DOID:1483	266489007
DOID:1485	154767009
DOID:1485	190905008
DOID:1485	190911006
DOID:1485	85809002
DOID:12140	186817003
DOID:12140	54570006
DOID:12140	94371000119107
DOID:13474	193881001
DOID:13474	48480005
DOID:12143	155032006
DOID:12143	192972000
DOID:12143	197883004
DOID:12143	23201000
DOID:12143	397732007
DOID:12143	398064005
DOID:13473	193882008
DOID:13473	43300008
DOID:12144	9009001
DOID:13476	154482003
DOID:13476	187842004
DOID:13476	269558005
DOID:13476	94080006
DOID:12145	236655005
DOID:13477	198028006
DOID:13477	198033005
DOID:13477	367113004
DOID:13477	43790000
DOID:13477	700082001
DOID:12148	21009004
DOID:12148	240816000
DOID:1470	191599006
DOID:1470	191600009
DOID:1470	191607007
DOID:1470	191608002
DOID:1470	191609005
DOID:1470	191617002
DOID:1470	192366006
DOID:1470	268620009
DOID:1470	268621008
DOID:1470	36923009
DOID:1470	66344007
DOID:13481	29352008
DOID:1475	154625006
DOID:1475	189200000
DOID:1475	189875000
DOID:1475	253057002
DOID:1475	254836000
DOID:1475	269646001
DOID:1475	400178008
DOID:1475	69044001
DOID:1475	93168006
DOID:1474	2624008
DOID:1474	449908004
DOID:1474	49965002
DOID:13482	23150001
DOID:13482	394527003
DOID:12155	186495001
DOID:12155	192668002
DOID:12155	276064006
DOID:12155	276817007
DOID:12155	38666007
DOID:12155	397961002
DOID:12155	398136003
DOID:13487	191694008
DOID:13487	192584009
DOID:13487	71961003
DOID:12156	154986008
DOID:12156	267681007
DOID:12156	8217007
DOID:12157	186490006
DOID:12157	301770000
DOID:12157	58170007
DOID:2870	123845008
DOID:2870	189649001
DOID:2870	189652009
DOID:2870	309245001
DOID:1540	127020005
DOID:1540	255037004
DOID:1540	363481002
DOID:1540	93943008
DOID:2871	154526001
DOID:2871	254878006
DOID:2871	269600001
DOID:2871	30289006
DOID:2871	93781006
DOID:2876	405822008
DOID:2876	707358000
DOID:2879	72620002
DOID:1532	88075009
DOID:2862	124134002
DOID:2862	154738008
DOID:2862	267498002
DOID:2862	62403005
DOID:2861	300389006
DOID:2861	301317008
DOID:2861	82775009
DOID:2860	154794008
DOID:2860	267556002
DOID:2860	80141007
DOID:1561	106014008
DOID:1561	111479008
DOID:2892	372100004
DOID:2891	154623004
DOID:2891	189174004
DOID:2891	255033000
DOID:2891	255034006
DOID:2891	269644003
DOID:1564	154393000
DOID:1564	154394006
DOID:1564	187110007
DOID:1564	187472001
DOID:1564	187498007
DOID:1564	266214005
DOID:1564	3218000
DOID:1563	14560005
DOID:1563	186984003
DOID:1563	187004009
DOID:1563	47382004
DOID:1562	187079000
DOID:1562	187082005
DOID:1562	187490000
DOID:1562	238441002
DOID:1562	7255004
DOID:2893	154522004
DOID:2893	154525002
DOID:2893	188174005
DOID:2893	269596006
DOID:2893	269599004
DOID:2893	285432005
DOID:2893	93752005
DOID:1569	45020000
DOID:1554	51247001
DOID:2883	155906003
DOID:2883	197957005
DOID:2883	21173002
DOID:2883	266569009
DOID:2883	270536001
DOID:1558	157756002
DOID:1558	269433002
DOID:1558	400075008
DOID:1558	41291007
DOID:1558	82966003
DOID:1556	29548007
DOID:1556	402413008
DOID:1555	201267004
DOID:1555	201271001
DOID:1555	267817001
DOID:2828	19968009
